"","D12","E12","b.m","tbl","AAA","BAA","lty","ntis","infl","ltr","corpr","svar","D12.diff","E12.diff","b.m.diff","tbl.diff","AAA.diff","BAA.diff","lty.diff","ntis.diff","infl.diff","ltr.diff","corpr.diff","svar.diff","tbl.lagdiff","AAA.lagdiff","BAA.lagdiff","lty.lagdiff","ltr.lagdiff","corpr.lagdiff","EqPremResponse"
"154",2.66,4.98,0.4485374713,0.0392,0.0110447760000001,0.0149447760000001,0.00914477600000007,0.0168945537,0.0341552239999999,-0.0025059103,-0.0002030883,0.0009284733,0.0500000000000003,0.140000000000001,-0.0323214852,0.0012,0.000812905900000001,0.000812905900000001,0.00121290590000001,-0.000655725200000002,-0.000212905900000004,-0.0126378008,-0.0018017978,-0.0013974299,5e-04,-0.00301367979999999,-0.00341367979999999,-0.00291367979999999,-0.0088749841,-0.003531499,"0"
"155",2.72,5.19,0.4306378062,0.0438,0.0190392246,0.0224392246,0.0172392246,0.0208371829,0.0277607754,-0.0112893094,-0.0160094393,0.000631174,0.0600000000000001,0.21,-0.0178996651,0.0046,0.00799444859999994,0.00749444859999994,0.00809444859999994,0.0039426292,-0.00639444859999994,-0.0087833991,-0.015806351,-0.0002972993,0.0031,-0.00602883409999997,-0.00632883409999997,-0.00602883409999997,0.0012097239,0.002400492,"0"
"156",2.78,5.34,0.4901759356,0.0459,0.0216941099000001,0.0256941099000001,0.0184941099000001,0.0167876407,0.0275058900999999,-0.006580144,-0.0149710233,0.001419901,0.0599999999999996,0.149999999999999,0.0595381294,0.0021,0.00265488530000006,0.00325488530000006,0.00125488530000006,-0.0040495422,-0.000254885300000063,0.0047091654,0.001038416,0.000788727,0.000900000000000005,3.88701000000116e-05,-6.11298999999843e-05,0.000138870100000014,0.0018094583,-0.0032203637,"0"
"157",2.83,5.46,0.5209746006,0.045,0.0234443602,0.0285443602,0.0204443602,0.0171222618,0.0272556398,-0.0137433695,0.0016927099,0.002787966,0.0500000000000003,0.12,0.030798665,-0.000900000000000005,0.00175025029999992,0.00285025029999993,0.00195025029999992,0.000334621100000002,-0.000250250299999921,-0.0071632255,0.0166637332,0.001368065,-0.0013,-0.00885925929999994,-0.00855925929999993,-0.00915925929999994,-0.000702899699999999,-0.0086193892,"0"
"158",2.89,5.51,0.5854924957,0.0537,0.0248319968,0.0308319968,0.0179319968,0.0169838677,0.0300680032,0.0081719905,-0.0279226602,0.0057793676,0.0600000000000001,0.0499999999999998,0.0645178950999999,0.0087,0.00138763659999998,0.00228763659999998,-0.00251236340000002,-0.000138394100000001,0.00281236340000002,0.02191536,-0.0296153701,0.0029914016,0.0012,0.000812905900000001,0.000812905900000001,0.00121290590000001,-0.0126378008,-0.0018017978,"1"
"159",2.87,5.55,0.5769451056,0.0496,0.0150721005,0.0229721005,0.00667210050000001,0.0172079259,0.0388278995,0.0492790237,0.0446311608,0.0039481342,-0.02,0.04,-0.00854739009999994,-0.0041,-0.00975989629999995,-0.00785989629999996,-0.0112598963,0.000224058200000002,0.00875989629999996,0.0411070332,0.072553821,-0.0018312334,0.0046,0.00799444859999994,0.00749444859999994,0.00809444859999994,-0.0087833991,-0.015806351,"1"
"160",2.9,5.45,0.5495507979,0.0426,0.00990120199999998,0.017101202,0.00410120199999998,0.0149216835,0.041398798,0.0126202613,0.0359762473,0.0016470177,0.0299999999999998,-0.0999999999999996,-0.0273943077,-0.007,-0.00517089850000003,-0.00587089850000003,-0.00257089850000003,-0.0022862424,0.00257089850000003,-0.0366587624,-0.0086549135,-0.0023011165,0.0021,0.00265488530000006,0.00325488530000006,0.00125488530000006,0.0047091654,0.001038416,"0"
"161",2.9,5.33,0.553204845,0.0354,0.0104828335,0.0175828335,0.00678283350000001,0.0101533857,0.0439171665,-0.0630604509,-0.0538989316,0.0027981885,0,-0.12,0.00365404709999995,-0.0072,0.00058163150000002,0.000481631500000017,0.00268163150000002,-0.0047682978,0.00251836849999998,-0.0756807122,-0.0898751789,0.0011511708,-0.000900000000000005,0.00175025029999992,0.00285025029999993,0.00195025029999992,-0.0071632255,0.0166637332,"1"
"162",2.92,5.3,0.5135648458,0.0442,0.0101153935,0.0176153935,0.00531539350000002,0.0056002036,0.0463846065,-0.0020564572,0.012829063,0.0008736064,0.02,-0.0300000000000002,-0.0396399992000001,0.0088,-0.000367439999999983,3.25600000000148e-05,-0.00146743999999999,-0.0045531821,0.00246743999999999,0.0610039937,0.0667279946,-0.0019245821,0.0087,0.00138763659999998,0.00228763659999998,-0.00251236340000002,0.02191536,-0.0296153701,"0"
"163",2.92,5.33,0.5257924451,0.0497,0.010413395,0.017813395,0.00411339499999998,0.0143610729,0.051486605,-0.0407452672,-0.0425282831,0.0016705799,0,0.0300000000000002,0.0122275993000001,0.0055,0.000298001499999957,0.000198001499999961,-0.00120199850000004,0.0087608693,0.00510199850000004,-0.03868881,-0.0553573461,0.0007969735,-0.0041,-0.00975989629999995,-0.00785989629999996,-0.0112598963,0.0411070332,0.072553821,"0"
"164",2.95,5.44,0.5668098065,0.0517,0.00742478710000001,0.0148247871,0.00232478710000001,0.0126771562,0.0536752129,0.0075686547,0.0194468787,0.002699282,0.0300000000000002,0.11,0.0410173614,0.002,-0.00298860789999997,-0.00298860789999997,-0.00178860789999997,-0.0016839167,0.00218860789999997,0.0483139219,0.0619751618,0.0010287021,-0.007,-0.00517089850000003,-0.00587089850000003,-0.00257089850000003,-0.0366587624,-0.0086549135,"1"
"165",2.99,5.57,0.5307418133,0.0552,0.00699096239999999,0.0148909624,-0.0024090376,0.0120900958,0.0558090376,0.050720855,0.0203131474,0.0024935527,0.04,0.13,-0.0360679932,0.0035,-0.000433824700000016,6.61752999999848e-05,-0.00473382470000001,-0.000587060399999999,0.00213382470000001,0.0431522003,0.000866268699999999,-0.0002057293,-0.0072,0.00058163150000002,0.000481631500000017,0.00268163150000002,-0.0756807122,-0.0898751789,"0"
"166",3.03,5.66,0.5091954391,0.0519,-0.000885532900000013,0.00731446709999999,-0.00748553290000002,0.0182870281,0.0605855329,0.0180996984,0.049808827,0.001341253,0.0399999999999996,0.0899999999999999,-0.0215463742000001,-0.0033,-0.00787649530000001,-0.00757649530000001,-0.00507649530000002,0.0061969323,0.00477649530000002,-0.0326211566,0.0294956796,-0.0011522997,0.0088,-0.000367439999999983,3.25600000000148e-05,-0.00146743999999999,0.0610039937,0.0667279946,"0"
"167",3.07,5.76,0.5049006623,0.0596,0.00755327610000001,0.0153532761,0.0028532761,0.0319614907,0.0569467239,-0.0746021794,-0.0606474453,0.0008653616,0.04,0.0999999999999996,-0.00429477680000001,0.0077,0.00843880900000002,0.00803880900000002,0.010338809,0.0136744626,-0.00363880900000002,-0.0927018778,-0.1104562723,-0.0004758914,0.0055,0.000298001499999957,0.000198001499999961,-0.00120199850000004,-0.03868881,-0.0553573461,"0"
"168",3.1,5.82,0.557040236,0.0602,0.00969688530000001,0.0162968853,0.00319688530000001,0.0395080918,0.0588031147,-0.0155030065,-0.022275952,0.0017439779,0.0300000000000002,0.0600000000000005,0.0521395737,0.000599999999999996,0.00214360920000001,0.000943609200000001,0.000343609200000004,0.0075466011,0.0018563908,0.0590991729,0.0383714933,0.0008786163,0.002,-0.00298860789999997,-0.00298860789999997,-0.00178860789999997,0.0483139219,0.0619751618,"0"
"169",3.13,5.84,0.5967773337,0.0644,0.0143488090999999,0.0215488090999999,0.00684880909999994,0.0451528579,0.0554511909000001,0.0128281048,0.0135746884,0.001729565,0.0299999999999998,0.0199999999999996,0.0397370977,0.0042,0.00465192379999993,0.00525192379999993,0.00365192379999994,0.0056447661,-0.00335192379999993,0.0283311113,0.0358506404,-1.44129e-05,0.0035,-0.000433824700000016,6.61752999999848e-05,-0.00473382470000001,0.0431522003,0.000866268699999999,"0"
"170",3.15,5.89,0.6408884625,0.0709,0.0168151934,0.0259151934,0.0131151934,0.0483913402,0.0545848066,-0.0522047155,-0.0258643756,0.004115476,0.02,0.0499999999999998,0.0441111288,0.00650000000000001,0.00246638430000008,0.00436638430000008,0.00626638430000007,0.0032384823,-0.000866384300000078,-0.0650328203,-0.039439064,0.002385911,-0.0033,-0.00787649530000001,-0.00757649530000001,-0.00507649530000002,-0.0326211566,0.0294956796,"0"
"171",3.16,5.78,0.6510820131,0.0782,0.0308526673,0.0401526673,0.0223526673,0.0342737833,0.0463473327,0.0044361213,-0.0479291945,0.0024264301,0.0100000000000002,-0.109999999999999,0.0101935506,0.0073,0.0140374739,0.0142374739,0.00923747389999996,-0.0141175569,-0.00823747389999996,0.0566408368,-0.0220648189,-0.0016890459,0.0077,0.00843880900000002,0.00803880900000002,0.010338809,-0.0927018778,-0.1104562723,"0"
"172",3.17,5.63,0.6903267691,0.0663,0.0327594735999999,0.0406594736,0.0204594736,0.0358415812,0.0456405264,0.0492926882,0.0500189657,0.0030893669,0.00999999999999979,-0.15,0.039244756,-0.0119,0.00190680629999997,0.000506806299999982,-0.00189319370000002,0.0015677979,-0.000706806299999974,0.0448565669,0.0979481602,0.0006629368,0.000599999999999996,0.00214360920000001,0.000943609200000001,0.000343609200000004,0.0590991729,0.0383714933,"0"
"173",3.18,5.52,0.7933814171,0.0668,0.0445426436000001,0.0522426436000001,0.0306426436000001,0.0422991826,0.0402573563999999,-0.041754884,-0.0407965893,0.0124184702,0.0100000000000002,-0.11,0.103054648,5e-04,0.0117831700000001,0.0115831700000001,0.0101831700000001,0.0064576014,-0.0053831700000001,-0.0910475722,-0.090815555,0.0093291033,0.0042,0.00465192379999993,0.00525192379999993,0.00365192379999994,0.0283311113,0.0358506404,"1"
"174",3.19,5.36,0.7129147605,0.0612,0.0485958247999999,0.0615958247999999,0.0356958247999999,0.0379495959,0.0323041752000001,0.0534220081,0.0809755684,0.005071609,0.00999999999999979,-0.159999999999999,-0.0804666566,-0.0056,0.00405318119999988,0.00935318119999988,0.00505318119999988,-0.0043495867,-0.00795318119999988,0.0951768921,0.1217721577,-0.0073468612,0.00650000000000001,0.00246638430000008,0.00436638430000008,0.00626638430000007,-0.0650328203,-0.039439064,"1"
"175",3.14,5.13,0.6464263577,0.0487,0.0418216803,0.0566216803,0.0302216803,0.0314681737,0.0345783197,0.0583721724,0.0872338642,0.0024640314,-0.0499999999999998,-0.23,-0.0664884028,-0.0125,-0.00677414449999997,-0.00497414449999996,-0.00547414449999997,-0.0064814222,0.00227414449999996,0.0049501643,0.00625829579999999,-0.0026075776,0.0073,0.0140374739,0.0142374739,0.00923747389999996,0.0566408368,-0.0220648189,"1"
"176",3.11,5.22,0.6338113825,0.0338,0.0452753035,0.0577753035,0.0324753035,0.0264046828,0.0268246965,0.0878360166,0.0408309243,0.0014851902,-0.0300000000000002,0.0899999999999999,-0.0126149752,-0.0149,0.00345362320000006,0.00115362320000005,0.00225362320000006,-0.0050634909,-0.00775362320000006,0.0294638442,-0.0464029399,-0.0009788412,-0.0119,0.00190680629999997,0.000506806299999982,-0.00189319370000002,0.0448565669,0.0979481602,"0"
"177",3.1,5.32,0.6432210427,0.0475,0.0449090857999999,0.0560090857999999,0.0326090858,0.0272784983,0.0314909142000001,-0.04432378,-0.0290407644,0.0017713986,-0.00999999999999979,0.100000000000001,0.0094096602,0.0137,-0.000366217700000088,-0.00176621770000009,0.00013378229999992,0.0008738155,0.00466621770000009,-0.1321597966,-0.0698716887,0.0002862084,5e-04,0.0117831700000001,0.0115831700000001,0.0101831700000001,-0.0910475722,-0.090815555,"0"
"178",3.09,5.43,0.6460848296,0.0469,0.0407608394000001,0.0522608394000001,0.0261608394000001,0.0279344169,0.0336391605999999,0.0716662225,0.0420233327,0.0034938843,-0.0100000000000002,0.109999999999999,0.0028637869,-0.000600000000000003,-0.00414824639999989,-0.00374824639999988,-0.00644824639999989,0.000655918600000003,0.00214824639999989,0.1159900025,0.0710640971,0.0017224857,-0.0056,0.00405318119999988,0.00935318119999988,0.00505318119999988,0.0951768921,0.1217721577,"1"
"179",3.07,5.7,0.6439002471,0.0401,0.0273365801,0.0386365801000001,0.0145365801000001,0.0340233587,0.0451634198999999,0.0163739646,0.0541771337,0.0037112486,-0.02,0.27,-0.00218458249999998,-0.0068,-0.0134242593,-0.0136242593,-0.0116242593,0.0060889418,0.0115242593,-0.0552922579,0.012153801,0.0002173643,-0.0125,-0.00677414449999997,-0.00497414449999996,-0.00547414449999997,0.0049501643,0.00625829579999999,"1"
"180",3.07,5.81,0.6459019879,0.0373,0.0136977375,0.0236977375,0.00259773750000001,0.0317231825,0.0587022625,-0.0057754854,0.0097823653,0.0013236832,0,0.109999999999999,0.00200174079999993,-0.0028,-0.0136388426,-0.0149388426,-0.0119388426,-0.0023001762,0.0135388426,-0.02214945,-0.0443947684,-0.0023875654,-0.0149,0.00345362320000006,0.00115362320000005,0.00225362320000006,0.0294638442,-0.0464029399,"0"
"181",3.07,5.97,0.6540154785,0.0391,0.000565629200000001,0.0102656292,-0.0110343708,0.0341993895,0.0717343708,0.0230793761,0.0129220221,0.0015177956,0,0.16,0.0081134906,0.0018,-0.0131321083,-0.0134321083,-0.0136321083,0.002476207,0.0130321083,0.0288548615,0.0031396568,0.0001941124,0.0137,-0.000366217700000088,-0.00176621770000009,0.00013378229999992,-0.1321597966,-0.0698716887,"0"
"182",3.08,6.14,0.6373850011,0.0466,-0.0121570770000001,-0.00345707700000006,-0.0237570770000001,0.0328697745,0.0843570770000001,0.0160587701,0.013353287,0.001656189,0.0100000000000002,0.17,-0.0166304774,0.0075,-0.0127227062000001,-0.0137227062000001,-0.0127227062000001,-0.00132961500000001,0.0126227062000001,-0.007020606,0.000431264900000001,0.0001383934,-0.000600000000000003,-0.00414824639999989,-0.00374824639999988,-0.00644824639999989,0.1159900025,0.0710640971,"1"
"183",3.15,6.42,0.5956745946,0.0507,-0.0293655821999999,-0.0208655821999999,-0.0402655821999999,0.0342034837,0.1001655822,0.0225633296,0.0348373894,0.0018639055,0.0699999999999998,0.28,-0.0417104064999999,0.0041,-0.0172085051999999,-0.0174085051999999,-0.0165085051999999,0.00133370920000001,0.0158085051999999,0.0065045595,0.0214841024,0.0002077165,-0.0068,-0.0134242593,-0.0136242593,-0.0116242593,-0.0552922579,0.012153801,"0"
"184",3.17,6.8,0.6760181281,0.0609,-0.0315849653000001,-0.0241849653000001,-0.0358849653000001,0.0367061493,0.1044849653,-0.0227970485,0.0013735741,0.0033377425,0.02,0.38,0.0803435334999999,0.0102,-0.00221938310000012,-0.00331938310000013,0.00438061689999986,0.0025026656,0.00431938310000013,-0.0453603781,-0.0334638153,0.001473837,-0.0028,-0.0136388426,-0.0149388426,-0.0119388426,-0.02214945,-0.0443947684,"0"
"185",3.22,7.23,0.7209743078,0.0719,-0.0408135921,-0.0332135921,-0.0435135921,0.0390133985,0.1145135921,-0.0080358086,-0.0034359768,0.0067596009,0.0500000000000003,0.430000000000001,0.0449561797000001,0.011,-0.00922862679999994,-0.00902862679999994,-0.00762862679999994,0.0023072492,0.0100286267999999,0.0147612399,-0.0048095509,0.0034218584,0.0018,-0.0131321083,-0.0134321083,-0.0136321083,0.0288548615,0.0031396568,"0"
"186",3.27,7.69,0.6788089959,0.0829,-0.0417813979,-0.0317813979,-0.0477813979,0.0343612257,0.1180813979,0.0257195716,0.0214179137,0.0038984216,0.0499999999999998,0.46,-0.0421653119000001,0.011,-0.000967805800000041,0.00143219419999996,-0.00426780580000004,-0.0046521728,0.00356780580000005,0.0337553802,0.0248538905,-0.0028611793,0.0075,-0.0127227062000001,-0.0137227062000001,-0.0127227062000001,-0.007020606,0.000431264900000001,"0"
"187",3.38,8.16,0.7555884634,0.0745,-0.0220636215000001,-0.0140636215000001,-0.0262636215000001,0.0130073951,0.0988636215000001,-0.0054164637,-0.0077617018,0.0110728257,0.11,0.47,0.0767794675,-0.0084,0.0197177764,0.0177177764,0.0215177764,-0.0213538306,-0.0192177764,-0.0311360353,-0.0291796155,0.0071744041,0.0041,-0.0172085051999999,-0.0174085051999999,-0.0165085051999999,0.0065045595,0.0214841024,"0"
"188",3.44,8.36,0.8151840129,0.0796,-0.0107368178999999,-0.00463681789999987,-0.0125368178999999,0.0103999361,0.0908368178999999,-0.0395682217,-0.0349695436,0.0069811924,0.0600000000000001,0.199999999999999,0.0595955495,0.00510000000000001,0.0113268036000002,0.00942680360000019,0.0137268036000002,-0.002607459,-0.00802680360000019,-0.034151758,-0.0272078418,-0.0040916333,0.0102,-0.00221938310000012,-0.00331938310000013,0.00438061689999986,-0.0453603781,-0.0334638153,"0"
"189",3.5,8.74,0.8601587717,0.079,0.00785952690000014,0.0158595269000001,0.00435952690000013,0.0080278099,0.0768404730999999,-0.0088710904,-0.0517752456,0.0061281912,0.0600000000000001,0.380000000000001,0.0449747588,-0.000600000000000003,0.0185963448,0.0204963448,0.0168963448,-0.0023721262,-0.0139963448,0.0306971313,-0.016805702,-0.0008530012,0.011,-0.00922862679999994,-0.00902862679999994,-0.00762862679999994,0.0147612399,-0.0048095509,"0"
"190",3.59,9.11,1.1354401435,0.0806,0.0247677100000001,0.0341677100000001,0.0160677100000001,0.0051382625,0.0676322899999999,-0.0019757282,-0.0307581406,0.0175202984,0.0899999999999999,0.369999999999999,0.2752813718,0.0016,0.0169081830999999,0.0183081830999999,0.0117081830999999,-0.0028895474,-0.00920818309999993,0.0068953622,0.021017105,0.0113921072,0.011,-0.000967805800000041,0.00143219419999996,-0.00426780580000004,0.0337553802,0.0248538905,"1"
"191",3.6,8.89,1.1200181747,0.0715,0.0294747609999999,0.0468747609999999,0.0165747609999999,0.0087733076,0.0594252390000001,0.0983078576,0.0929761841,0.0174132307,0.0100000000000002,-0.219999999999999,-0.0154219688000001,-0.00910000000000001,0.00470705099999986,0.0127070509999999,0.000507050999999856,0.0036350451,-0.00820705099999985,0.1002835858,0.1237343247,-0.000107067699999998,-0.0084,0.0197177764,0.0177177764,0.0215177764,-0.0311360353,-0.0291796155,"1"
"192",3.67,8.45,0.9724663152,0.0549,0.0282523809999999,0.0463523809999999,0.0239523809999999,0.0204679182,0.0584476190000001,0.0082363602,0.047585842,0.0085989257,0.0699999999999998,-0.440000000000001,-0.1475518595,-0.0166,-0.00122238,-0.000522379999999989,0.00737762000000002,0.0116946106,-0.000977620000000012,-0.0900714974,-0.0453903421,-0.008814305,0.00510000000000001,0.0113268036000002,0.00942680360000019,0.0137268036000002,-0.034151758,-0.0272078418,"1"
"193",3.71,7.96,0.8498390198,0.0534,0.0338245904,0.0523245904,0.0274245904,0.0229618335,0.0538754096,0.0318904935,0.0359073644,0.0054742662,0.04,-0.489999999999999,-0.1226272954,-0.00149999999999999,0.00557220940000003,0.00597220940000003,0.00347220940000002,0.0024939153,-0.00457220940000003,0.0236541333,-0.0116784776,-0.0031246595,-0.000600000000000003,0.0185963448,0.0204963448,0.0168963448,0.0306971313,-0.016805702,"0"
"194",3.71,7.76,0.9409482541,0.0642,0.0416914402,0.0582914402,0.0383914402,0.0279176358,0.0478085598,-0.0250895198,-0.0327898615,0.0058921585,0,-0.2,0.0911092343000001,0.0108,0.00786684980000005,0.00596684980000005,0.0109668498000001,0.0049558023,-0.00606684980000005,-0.0569800133,-0.0686972259,0.0004178923,0.0016,0.0169081830999999,0.0183081830999999,0.0117081830999999,0.0068953622,0.021017105,"1"
"195",3.68,7.96,0.876338851,0.0544,0.0249618775999999,0.0426618775999999,0.0175618775999999,0.0237094285,0.0629381224000001,0.0764894577,0.0922471505,0.0042981484,-0.0299999999999998,0.2,-0.0646094031000001,-0.0098,-0.0167295626000001,-0.0156295626000001,-0.0208295626000001,-0.0042082073,0.0151295626000001,0.1015789775,0.125037012,-0.0015940101,-0.00910000000000001,0.00470705099999986,0.0127070509999999,0.000507050999999856,0.1002835858,0.1237343247,"1"
"196",3.69,8.66,0.7840312172,0.05,0.0181939892999999,0.0341939892999999,0.0121939892999999,0.0150701473,0.0670060107000001,0.0321090463,0.0421324252,0.0044654393,0.00999999999999979,0.7,-0.0923076338,-0.00439999999999999,-0.00676788830000005,-0.00846788830000005,-0.00536788830000004,-0.0086392812,0.00406788830000004,-0.0443804114,-0.0501147253,0.0001672909,-0.0166,-0.00122238,-0.000522379999999989,0.00737762000000002,-0.0900714974,-0.0453903421,"0"
"197",3.76,9.25,0.7814276312,0.0541,0.0217463710999998,0.0344463710999998,0.0162463710999998,0.0189231854,0.0644536289000002,0.0064797684,0.0030386818,0.0029152361,0.0699999999999998,0.59,-0.00260358599999999,0.0041,0.00355238179999995,0.000252381799999951,0.00405238179999994,0.0038530381,-0.00255238179999995,-0.0256292779,-0.0390937434,-0.0015502032,-0.00149999999999999,0.00557220940000003,0.00597220940000003,0.00347220940000002,0.0236541333,-0.0116784776,"0"
"198",3.85,9.55,0.7913632737,0.0508,0.0183623863000001,0.0285623863000001,0.0126623863000001,0.0237815187,0.0654376136999999,0.0439860164,0.055684538,0.0021223987,0.0900000000000003,0.300000000000001,0.00993564250000001,-0.0033,-0.00338398479999973,-0.00588398479999973,-0.00358398479999972,0.0048583333,0.000983984799999726,0.037506248,0.0526458562,-0.0007928374,0.0108,0.00786684980000005,0.00596684980000005,0.0109668498000001,-0.0569800133,-0.0686972259,"0"
"199",4.05,9.91,0.779973125,0.0435,0.0157651786000001,0.0271651786000001,0.00806517860000006,0.028565706,0.0640348213999999,0.0766772817,0.0751808785,0.0029641601,0.2,0.359999999999999,-0.0113901487,-0.0073,-0.00259720770000005,-0.00139720770000004,-0.00459720770000005,0.0047841873,-0.00140279229999996,0.0326912653,0.0194963405,0.0008417614,-0.0098,-0.0167295626000001,-0.0156295626000001,-0.0208295626000001,0.1015789775,0.125037012,"0"
"200",4.19,10.08,0.8684299283,0.046,0.00874207860000013,0.0189420786000001,0.00494207860000014,0.0303375593,0.0722579213999999,-0.0348058199,-0.0231424504,0.0016960639,0.140000000000001,0.17,0.0884568032999999,0.0025,-0.00702309999999992,-0.00822309999999993,-0.00312309999999992,0.0017718533,0.00822309999999993,-0.1114831016,-0.0983233289,-0.0012680962,-0.00439999999999999,-0.00676788830000005,-0.00846788830000005,-0.00536788830000004,-0.0443804114,-0.0501147253,"0"
"201",4.36,10.42,0.8711120812,0.0502,-0.00116444649999993,0.00843555350000007,-0.00526444649999994,0.0319412841,0.0806644464999999,0.0364116455,0.038568355,0.0021830209,0.17,0.34,0.00268215290000007,0.0042,-0.00990652510000006,-0.0105065251000001,-0.0102065251000001,0.0016037248,0.00840652510000006,0.0712174654,0.0617108054,0.000486957,0.0041,0.00355238179999995,0.000252381799999951,0.00405238179999994,-0.0256292779,-0.0390937434,"0"
"202",4.5,10.71,0.9422625161,0.0581,-0.0081089078,0.000691092199999993,-0.0109089078,0.0323679755,0.0873089078,0.0097246819,0.010864395,0.0016403271,0.14,0.290000000000001,0.0711504348999999,0.0079,-0.00694446130000007,-0.00774446130000007,-0.00564446130000007,0.000426691399999998,0.00664446130000007,-0.0266869636,-0.02770396,-0.0005426938,-0.0033,-0.00338398479999973,-0.00588398479999973,-0.00358398479999972,0.037506248,0.0526458562,"0"
"203",4.67,10.89,0.9603330245,0.0607,-0.0154941326999999,-0.00749413269999986,-0.0170941326999999,0.0304755411,0.0973941326999999,-0.016885037,-0.0082470866,0.0027403093,0.17,0.18,0.0180705084,0.0026,-0.00738522489999986,-0.00818522489999986,-0.00618522489999986,-0.0018924344,0.0100852248999999,-0.0266097189,-0.0191114816,0.0010999822,-0.0073,-0.00259720770000005,-0.00139720770000004,-0.00459720770000005,0.0326912653,0.0194963405,"0"
"204",4.8,10.92,1.1114925531,0.0629,-0.0201195843999999,-0.0126195843999999,-0.0217195843999999,0.0275697476,0.1048195844,-0.0096872333,0.0003384594,0.0022007974,0.13,0.0299999999999994,0.1511595286,0.0022,-0.00462545170000009,-0.00512545170000007,-0.00462545170000009,-0.0029057935,0.00742545170000009,0.0071978037,0.008585546,-0.0005395119,0.0025,-0.00702309999999992,-0.00822309999999993,-0.00312309999999992,-0.1114831016,-0.0983233289,"1"
"205",4.91,11.23,1.0279015813,0.0673,-0.029092829,-0.020692829,-0.030192829,0.0165234648,0.116692829,-0.012458058,-0.0108052329,0.0038536315,0.11,0.31,-0.0835909717999999,0.0044,-0.00897324460000005,-0.00807324460000006,-0.00847324460000005,-0.0110462828,0.0118732446000001,-0.0027708247,-0.0111436923,0.0016528341,0.0042,-0.00990652510000006,-0.0105065251000001,-0.0102065251000001,0.0712174654,0.0617108054,"1"
"206",5.02,11.57,0.9722575131,0.0785,-0.0398978502,-0.0325978502,-0.0407978502,0.012726385,0.1267978502,0.0254257756,0.0310864841,0.0028001904,0.109999999999999,0.34,-0.0556440682000001,0.0112,-0.0108050212,-0.0119050212,-0.0106050212,-0.0037970798,0.0101050212,0.0378838336,0.041891717,-0.0010534411,0.0079,-0.00694446130000007,-0.00774446130000007,-0.00564446130000007,-0.0266869636,-0.02770396,"0"
"207",5.07,12.33,1.0457012956,0.0908,-0.0485072006000001,-0.0407072006000001,-0.0503072006000001,0.014874873,0.1401072006,-0.014458786,-0.0205766165,0.0069465974,0.0500000000000007,0.76,0.0734437825000001,0.0123,-0.00860935040000015,-0.00810935040000015,-0.00950935040000013,0.002148488,0.0133093504000001,-0.0398845616,-0.0516631006,0.004146407,0.0026,-0.00738522489999986,-0.00818522489999986,-0.00618522489999986,-0.0266097189,-0.0191114816,"1"
"208",5.2,13.3,1.0330789394,0.0948,-0.0430500074000001,-0.0341500074000001,-0.0465500074000001,0.0117314337,0.1367500074,0.0183110637,0.0160213435,0.0026159555,0.13,0.970000000000001,-0.0126223562000001,0.00399999999999999,0.00545719320000006,0.00655719320000005,0.00375719320000005,-0.0031434393,-0.00335719320000005,0.0327698497,0.03659796,-0.0043306419,0.0022,-0.00462545170000009,-0.00512545170000007,-0.00462545170000009,0.0071978037,0.008585546,"0"
"209",5.34,13.98,1.0578636072,0.0906,-0.0277575804999999,-0.0168575804999999,-0.0329575804999999,0.0121279927,0.1206575805,0.0461619788,0.0448516907,0.0021425206,0.14,0.68,0.0247846678000001,-0.0042,0.0152924269000002,0.0172924269000002,0.0135924269000002,0.000396558999999999,-0.0160924269000002,0.0278509151,0.0288303472,-0.0004734349,0.0044,-0.00897324460000005,-0.00807324460000006,-0.00847324460000005,-0.0027708247,-0.0111436923,"1"
"210",5.51,14.63,1.0137949874,0.1026,-0.0254883989000001,-0.0144883989000001,-0.0271883989000001,0.0094391713,0.1198883989,-0.0240242129,-0.0203570767,0.0024472247,0.17,0.65,-0.0440686198,0.012,0.00226918159999973,0.00236918159999971,0.00576918159999973,-0.0026888214,-0.000769181599999724,-0.0701861917,-0.0652087674,0.0003047041,0.0112,-0.0108050212,-0.0119050212,-0.0106050212,0.0378838336,0.041891717,"0"
"211",5.65,14.86,1.061950068,0.1204,0.00634768580000006,0.0195476858000001,0.000147685800000061,0.0105492993,0.1010523142,-0.0502325184,-0.0788330214,0.0046173692,0.140000000000001,0.229999999999999,0.0481550806,0.0178,0.0318360847000002,0.0340360847000002,0.0273360847000002,0.001110128,-0.0188360847000002,-0.0262083055,-0.0584759447,0.0021701445,0.0123,-0.00860935040000015,-0.00810935040000015,-0.00950935040000013,-0.0398845616,-0.0516631006,"0"
"212",5.8,15.29,1.0937321031,0.152,0.0372782979,0.0521782979,0.0315782979,0.0118773964,0.0923217021,-0.1451433348,-0.1321251434,0.0084258811,0.149999999999999,0.43,0.0317820351,0.0316,0.0309306120999999,0.0326306120999999,0.0314306120999999,0.0013280971,-0.00873061209999992,-0.0949108164,-0.053292122,0.0038085119,0.00399999999999999,0.00545719320000006,0.00655719320000005,0.00375719320000005,0.0327698497,0.03659796,"1"
